mes;dia;dsem;hora;ptot;pcd0;pnin;pbus;inte;meia;grat
7;25;6;6;104498;29571;97145;95935;88573;14685;1240
7;25;6;7;89601;30043;81361;82334;76648;11468;1485
7;25;6;8;54704;22253;49711;49088;46867;6088;1749
7;25;6;9;43650;18748;40418;39002;36471;5324;1855
7;25;6;10;41844;17574;38801;37366;34105;5760;1979
7;25;6;11;48953;17531;45662;43747;37123;9911;1919
7;25;6;12;61095;18913;57144;54557;43362;15976;1757
7;25;6;13;54724;19775;50635;49093;43979;9300;1445
7;25;6;14;52203;20573;48420;46695;44116;6596;1491
7;25;6;15;54108;21032;50206;48781;46022;6708;1378
7;25;6;16;72439;25048;68136;66341;62880;8157;1402
7;25;6;17;91041;29734;85062;84358;76615;13057;1369
7;25;6;18;79493;26993;73097;73259;66982;11519;992
7;25;6;19;53826;18665;48938;49270;46382;6909;535
7;25;6;20;31745;11114;29121;28694;26648;4698;399
7;25;6;21;23788;7870;22236;22007;19095;4406;287
7;25;6;22;17010;5259;16075;16332;14474;2405;131
7;25;6;23;4045;1710;3857;3966;3603;426;16
7;26;7;0;1452;762;1436;1402;1366;77;9
7;26;7;1;998;536;991;998;941;52;5
7;26;7;2;764;430;761;754;711;51;2
7;26;7;3;895;457;893;895;780;113;2
7;26;7;4;4412;1322;4393;4303;4162;200;50
7;26;7;5;27374;8619;26336;24856;26244;893;237
7;26;7;6;56749;20086;53246;51505;52114;4110;525
7;26;7;7;64428;24283;59917;58135;56563;7060;805
7;26;7;8;47041;20078;43937;42113;40483;5448;1110
7;26;7;9;41688;17877;39269;37097;35049;5398;1241
7;26;7;10;40505;17001;38087;36252;33675;5617;1213
7;26;7;11;43545;16506;40808;39037;36486;5951;1108
7;26;7;12;50742;18693;47654;45713;43221;6666;855
7;26;7;13;46759;18118;43908;42572;40160;5825;774
7;26;7;14;46147;18349;43611;41716;40018;5410;719
7;26;7;15;43864;18045;41535;39633;38083;5057;724
7;26;7;16;46960;18942;44632;42137;40796;5417;747
7;26;7;17;46633;19412;44425;41987;40160;5710;763
7;26;7;18;41971;17785;39883;37543;35723;5644;604
7;26;7;19;35761;14704;33972;32279;30600;4695;466
7;26;7;20;24798;10503;23605;22687;21006;3478;314
7;26;7;21;20426;8396;19651;18840;17237;2915;274
7;26;7;22;17336;6601;16714;16513;15033;2154;149
7;26;7;23;5414;2284;5213;5291;4830;549;35
7;27;1;0;1386;567;1365;1366;1236;147;3
7;27;1;1;952;395;944;952;863;85;4
7;27;1;2;768;324;763;768;677;89;2
7;27;1;3;973;505;971;950;851;119;3
7;27;1;4;3362;1540;3353;3298;3035;295;32
7;27;1;5;13212;5625;12924;12397;12173;878;161
7;27;1;6;26889;11902;25826;24661;24111;2290;488
7;27;1;7;29223;13500;28056;26169;25269;3323;631
7;27;1;8;27349;14152;26302;24318;23651;2941;757
7;27;1;9;26755;13804;25931;23965;23020;2855;880
7;27;1;10;26441;13477;25560;23954;22632;3071;738
7;27;1;11;25989;12663;25044;23384;21872;3424;693
7;27;1;12;23821;11209;22967;21665;20417;2922;482
7;27;1;13;23204;11025;22447;21089;20362;2440;402
7;27;1;14;24370;11853;23627;22321;21197;2655;518
7;27;1;15;26147;12986;25402;23929;22593;3037;517
7;27;1;16;31473;15434;30660;28880;27123;3700;650
7;27;1;17;36815;17756;35789;33801;31669;4460;686
7;27;1;18;35318;17156;34172;32410;30321;4420;577
7;27;1;19;27927;12984;26963;25802;24011;3598;318
7;27;1;20;21993;9953;21238;20547;18456;3203;334
7;27;1;21;17279;7880;16719;16732;14505;2516;258
7;27;1;22;8855;4053;8594;8723;7772;988;95
7;27;1;23;2666;1458;2608;2655;2423;236;7
7;28;2;0;1144;600;1140;1144;1074;59;11
7;28;2;1;706;394;704;706;650;51;5
7;28;2;2;776;451;773;771;695;81;0
7;28;2;3;1006;574;1005;996;876;128;2
7;28;2;4;8583;2405;8494;8119;8317;189;77
7;28;2;5;54921;16385;52667;50705;51263;3109;549
7;28;2;6;107557;33242;100659;99585;89662;16664;1231
7;28;2;7;93309;33460;85409;86262;78508;13211;1590
7;28;2;8;57315;25094;52538;52069;48961;6542;1812
7;28;2;9;46258;21380;43143;41463;38605;5618;2035
7;28;2;10;44642;20130;41738;40244;36396;6064;2182
7;28;2;11;52614;19680;49431;47357;39102;11365;2147
7;28;2;12;65205;20852;61233;59064;45176;18055;1974
7;28;2;13;56609;21794;52598;51024;44909;10043;1657
7;28;2;14;50400;20511;46795;45121;42513;6359;1528
7;28;2;15;50155;20220;46470;45240;42035;6592;1528
7;28;2;16;68068;24395;63766;62589;56943;9405;1720
7;28;2;17;97689;31019;91947;91138;81262;14978;1449
7;28;2;18;81863;26518;74852;75771;67995;13013;855
7;28;2;19;51309;16886;46192;47426;43638;7154;517
7;28;2;20;28494;9091;25894;25952;23054;5134;306
7;28;2;21;25149;7057;23582;23342;18130;6749;270
7;28;2;22;16257;4735;15120;15564;13217;2942;98
7;28;2;23;2580;1099;2462;2561;2361;205;14
7;29;3;0;657;315;653;645;622;34;1
7;29;3;1;323;178;322;323;311;8;4
7;29;3;2;120;55;119;120;117;2;1
7;29;3;3;190;77;190;190;186;4;0
7;29;3;4;8198;2153;8101;7742;7973;174;51
7;29;3;5;54617;15233;52258;50195;50895;3140;582
7;29;3;6;108750;32205;101223;99993;89821;17508;1421
7;29;3;7;94032;32860;85950;86634;78386;13968;1678
7;29;3;8;56885;24154;51909;51535;48288;6788;1809
7;29;3;9;44455;19444;41238;39790;36730;5619;2106
7;29;3;10;42783;18422;39752;38053;34310;6254;2219
7;29;3;11;51891;18413;48533;46594;37650;12032;2209
7;29;3;12;63613;19464;59551;57271;43095;18548;1970
7;29;3;13;56139;20772;52077;50396;44072;10389;1678
7;29;3;14;49353;19719;45822;44385;41385;6456;1512
7;29;3;15;50241;20199;46586;45356;42296;6420;1525
7;29;3;16;67637;24274;63285;62372;56633;9379;1625
7;29;3;17;99123;31552;93006;92669;82015;15564;1544
7;29;3;18;84797;28198;77657;78700;70237;13643;917
7;29;3;19;51185;16922;46127;46916;43751;6916;518
7;29;3;20;27433;8961;25013;24739;22247;4838;348
7;29;3;21;26741;7842;25108;24891;19189;7220;332
7;29;3;22;16631;4989;15519;15944;13486;3053;92
7;29;3;23;2641;1171;2506;2615;2463;168;10
7;30;4;0;745;390;740;745;717;28;0
7;30;4;1;398;209;393;398;388;9;1
7;30;4;2;145;74;145;145;142;3;0
7;30;4;3;177;85;177;177;169;6;2
7;30;4;4;8162;2221;8085;7706;7902;172;88
7;30;4;5;55950;16167;53503;51641;52203;3153;594
7;30;4;6;109535;32894;102061;101250;90276;17905;1354
7;30;4;7;93889;32626;85450;86725;78311;13898;1680
7;30;4;8;56483;23361;51386;51287;47600;6997;1886
7;30;4;9;45311;19594;41994;40363;37150;6021;2140
7;30;4;10;43184;18173;40076;38426;34550;6445;2189
7;30;4;11;51524;17934;48187;46316;37508;11811;2205
7;30;4;12;64460;19506;60370;58108;43791;18781;1888
7;30;4;13;56099;20277;51979;50391;43982;10413;1704
7;30;4;14;50238;19908;46635;45124;42190;6584;1464
7;30;4;15;51235;20194;47449;46232;42903;6838;1494
7;30;4;16;67918;24433;63674;62720;56567;9771;1580
7;30;4;17;99741;32007;93580;92988;82407;15845;1489
7;30;4;18;85871;28059;78489;79598;71099;13867;905
7;30;4;19;52315;17812;47044;48007;44919;6842;554
7;30;4;20;29068;9479;26586;26195;23410;5331;327
7;30;4;21;28113;8230;26409;26125;20397;7408;308
7;30;4;22;17085;4970;15954;16435;13684;3318;83
7;30;4;23;2661;1071;2532;2616;2461;192;8
7;31;5;0;943;488;939;942;917;22;4
7;31;5;1;461;240;455;461;441;17;3
7;31;5;2;205;101;204;205;198;7;0
7;31;5;3;259;125;259;259;255;3;1
7;31;5;4;8289;2267;8211;7752;8057;169;63
7;31;5;5;56090;15633;53597;51459;52366;3135;589
7;31;5;6;108369;31292;100857;99682;89656;17417;1296
7;31;5;7;94541;31669;86189;87377;78849;14132;1560
7;31;5;8;57292;23551;52124;52195;48469;6976;1847
7;31;5;9;45854;19514;42537;41027;37858;5964;2032
7;31;5;10;44660;18403;41351;39865;35908;6638;2114
7;31;5;11;52519;18254;49091;47279;38640;11697;2182
7;31;5;12;65508;19692;61291;59280;44867;18715;1926
7;31;5;13;56482;20177;52259;51065;44730;10176;1576
7;31;5;14;52149;19864;48378;47012;43803;6810;1536
7;31;5;15;52706;20152;48845;47721;44302;6884;1520
7;31;5;16;68914;23888;64548;63574;57752;9604;1558
7;31;5;17;99922;31180;93638;93375;83055;15387;1480
7;31;5;18;86561;27716;79475;80319;71759;13888;914
7;31;5;19;54492;17799;49161;50200;46813;7146;533
7;31;5;20;30136;9454;27429;27289;24534;5280;322
7;31;5;21;28166;8031;26410;26345;20917;6996;253
7;31;5;22;17738;4830;16620;17033;14354;3278;106
7;31;5;23;3075;1274;2944;3007;2838;215;22
8;1;6;0;588;264;585;588;570;16;2
8;1;6;1;678;334;672;678;655;21;2
8;1;6;2;285;155;285;285;280;3;2
8;1;6;3;264;128;264;264;257;5;2
8;1;6;4;7993;1876;7908;7551;7769;163;61
8;1;6;5;54750;13937;52311;50387;51321;2860;569
8;1;6;6;107242;30213;99851;98989;90096;15885;1261
8;1;6;7;94620;30963;86283;87412;79633;13297;1690
8;1;6;8;59657;23568;54326;54213;50723;6995;1939
8;1;6;9;48584;20177;45117;43392;40415;6032;2137
8;1;6;10;46592;19082;43330;41718;37869;6500;2223
8;1;6;11;54561;18893;51037;49076;41049;11319;2193
8;1;6;12;66423;20207;62230;60138;47589;17005;1829
8;1;6;13;60694;21261;56368;54805;48465;10547;1682
8;1;6;14;55459;21135;51629;49771;46983;6918;1558
8;1;6;15;58066;22173;54094;52728;49602;6952;1512
8;1;6;16;75540;25122;70870;70006;64833;9174;1533
8;1;6;17;93514;29517;87532;87267;77526;14518;1470
8;1;6;18;81051;26663;74569;75164;67789;12278;984
8;1;6;19;57667;18869;52573;52991;49809;7239;619
8;1;6;20;34337;10979;31440;31235;28616;5325;396
8;1;6;21;27764;8166;25990;25789;21463;5985;316
8;1;6;22;18533;5207;17484;17807;15454;2955;124
8;1;6;23;4103;1534;3908;4051;3674;405;24
8;2;7;0;1174;567;1163;1117;1094;70;10
8;2;7;1;792;340;787;792;756;33;3
8;2;7;2;491;228;485;491;476;14;1
8;2;7;3;484;257;484;484;470;13;1
8;2;7;4;3963;1131;3937;3793;3833;90;40
8;2;7;5;25942;7545;24934;23928;24809;887;246
8;2;7;6;57618;19497;54122;52617;52852;4266;500
8;2;7;7;66502;23837;61997;60717;58112;7485;905
8;2;7;8;50927;20470;47591;45967;43760;5941;1226
8;2;7;9;45311;18404;42882;40695;38151;5788;1372
8;2;7;10;45035;17801;42643;40741;37295;6439;1301
8;2;7;11;47785;16930;44982;43173;39357;7260;1168
8;2;7;12;54205;18554;51150;49619;45842;7554;809
8;2;7;13;50228;18433;47257;45867;42912;6608;708
8;2;7;14;48702;18237;46063;44542;41886;6056;760
8;2;7;15;46984;18004;44540;42938;40142;6102;740
8;2;7;16;49719;18780;47396;45133;42485;6423;811
8;2;7;17;47922;18301;45530;43843;41162;5954;806
8;2;7;18;42724;16774;40534;38754;36544;5520;660
8;2;7;19;37027;13814;35228;33704;31719;4771;537
8;2;7;20;25437;9780;24127;23245;21783;3315;339
8;2;7;21;21159;7478;20232;19875;17842;3089;228
8;2;7;22;17192;5829;16583;16692;14937;2125;130
8;2;7;23;5157;1960;4969;5024;4609;512;36
8;3;1;0;901;247;889;885;830;60;11
8;3;1;1;810;309;807;810;773;35;2
8;3;1;2;460;199;455;460;446;11;3
8;3;1;3;368;186;368;368;352;15;1
8;3;1;4;2212;957;2205;2158;2095;89;28
8;3;1;5;11564;4406;11306;10867;10924;490;150
8;3;1;6;25083;10363;24093;23023;23050;1581;452
8;3;1;7;28478;12749;27318;25832;25526;2347;605
8;3;1;8;28522;13921;27440;25982;24962;2763;797
8;3;1;9;29817;14768;28857;26892;26077;2874;866
8;3;1;10;29440;14072;28473;26794;25527;3102;811
8;3;1;11;27010;12209;25960;24582;23124;3192;694
8;3;1;12;24826;10872;23995;22791;21436;2865;525
8;3;1;13;23805;10258;23000;21835;20855;2552;398
8;3;1;14;25114;11189;24405;23081;21749;2869;496
8;3;1;15;27212;12317;26457;24916;23491;3208;513
8;3;1;16;33501;15119;32591;30566;28875;3990;636
8;3;1;17;37738;17094;36635;34808;32407;4597;734
8;3;1;18;37164;16495;35991;34173;31914;4577;673
8;3;1;19;27215;11350;26137;25054;23671;3176;368
8;3;1;20;22221;9054;21353;20924;18862;3030;329
8;3;1;21;17703;7057;17129;17093;14890;2545;268
8;3;1;22;9845;4031;9559;9696;8638;1118;89
8;3;1;23;2584;1190;2529;2574;2364;209;11
8;4;2;0;800;337;795;800;763;32;5
8;4;2;1;472;214;466;472;453;16;3
8;4;2;2;144;81;142;144;140;4;0
8;4;2;3;213;115;213;213;209;3;1
8;4;2;4;8504;2158;8422;7922;8245;183;76
8;4;2;5;54668;14319;52367;50438;51006;3125;537
8;4;2;6;108416;30469;101703;100515;90037;17092;1287
8;4;2;7;92168;30564;85127;85288;76870;13857;1441
8;4;2;8;62688;25344;57246;57664;53440;7462;1786
8;4;2;9;50227;22195;46909;45033;42246;5907;2074
8;4;2;10;48807;20817;45784;43588;40038;6465;2304
8;4;2;11;57427;20730;54058;51584;43018;12138;2271
8;4;2;12;70574;21857;66406;63685;49222;19276;2076
8;4;2;13;63736;22779;59355;57535;50326;11514;1896
8;4;2;14;56111;21858;52330;50513;47043;7375;1693
8;4;2;15;55022;21280;51175;49822;46392;7022;1608
8;4;2;16;71057;24136;66757;65687;59485;9818;1754
8;4;2;17;102036;30199;96101;95738;84137;16287;1612
8;4;2;18;89444;26520;82067;83211;73551;14916;977
8;4;2;19;55823;16484;50321;51479;47528;7731;564
8;4;2;20;30601;8581;27770;27864;24633;5650;318
8;4;2;21;29340;7367;27590;27567;21341;7681;318
8;4;2;22;19509;4516;18195;18694;15226;4181;102
8;4;2;23;3029;1023;2861;2990;2729;281;19
8;5;3;0;652;258;645;629;623;25;4
8;5;3;1;328;123;326;328;316;9;3
8;5;3;2;120;52;119;120;115;5;0
8;5;3;3;177;75;177;177;173;4;0
8;5;3;4;8190;1836;8101;7662;7944;178;68
8;5;3;5;56543;13579;54010;52035;52649;3285;609
8;5;3;6;113258;29928;105821;104325;93061;18766;1431
8;5;3;7;97606;31183;89101;90123;80745;15062;1799
8;5;3;8;61521;24108;56013;55954;51813;7663;2045
8;5;3;9;48662;20417;45067;43330;40376;6023;2263
8;5;3;10;47829;19322;44486;42621;38676;6758;2395
8;5;3;11;57973;19386;54327;51921;42542;13027;2404
8;5;3;12;69974;20426;65625;63042;47768;20157;2049
8;5;3;13;62514;21453;58078;56086;49072;11646;1796
8;5;3;14;54005;20290;50138;48659;45322;7050;1633
8;5;3;15;54191;20375;50358;49082;45522;7094;1575
8;5;3;16;72645;24188;68058;67354;60569;10392;1684
8;5;3;17;102283;29537;96117;95644;84239;16406;1638
8;5;3;18;90135;26462;82838;83970;74085;15063;987
8;5;3;19;57094;16941;51670;52838;48559;7983;552
8;5;3;20;34687;9621;31279;31875;27886;6457;344
8;5;3;21;31167;7929;29165;28871;22625;8206;336
8;5;3;22;20000;4835;18684;19322;15473;4396;131
8;5;3;23;3418;1108;3217;3358;3043;355;20
8;6;4;0;792;305;785;783;765;21;6
8;6;4;1;413;166;409;413;398;13;2
8;6;4;2;150;73;149;150;146;2;2
8;6;4;3;211;85;211;211;204;5;2
8;6;4;4;8259;1830;8174;7689;8009;171;79
8;6;4;5;56376;13176;53832;51620;52363;3364;649
8;6;4;6;112866;29083;105093;103974;92997;18529;1340
8;6;4;7;97006;30078;88347;89702;80283;15043;1680
8;6;4;8;61113;23412;55451;55480;51350;7745;2018
8;6;4;9;48876;20322;45217;43452;40567;6191;2118
8;6;4;10;46938;18787;43601;41946;37630;6933;2375
8;6;4;11;58030;19532;54359;52186;42426;13368;2236
8;6;4;12;70192;20351;65768;63372;48275;19986;1931
8;6;4;13;61412;20896;56975;55639;48339;11438;1635
8;6;4;14;54085;19995;50325;48595;45248;7232;1605
8;6;4;15;55092;20324;51062;50021;46195;7289;1608
8;6;4;16;73120;24409;68456;67705;61049;10297;1774
8;6;4;17;104855;30520;98474;98211;86404;16889;1562
8;6;4;18;90907;26122;83028;84270;74433;15491;983
8;6;4;19;57470;17102;51656;53091;49100;7789;581
8;6;4;20;33518;9496;30540;30373;26856;6313;349
8;6;4;21;32618;8287;30507;30294;23574;8696;348
8;6;4;22;19983;4829;18571;19265;15560;4302;121
8;6;4;23;3398;1178;3200;3360;3094;290;14
8;7;5;0;777;324;772;749;745;28;4
8;7;5;1;428;190;420;428;418;8;2
8;7;5;2;202;93;197;202;195;7;0
8;7;5;3;214;96;214;214;212;0;2
8;7;5;4;8567;1944;8483;7934;8296;195;76
8;7;5;5;57446;13364;54778;52785;53339;3487;620
8;7;5;6;114013;29224;106059;104953;93873;18806;1334
8;7;5;7;94493;29511;86045;87060;78394;14495;1604
8;7;5;8;59948;22716;54587;54599;50488;7554;1906
8;7;5;9;49628;20254;45804;44327;41158;6259;2211
8;7;5;10;47233;18747;43838;42180;37908;7103;2222
8;7;5;11;58173;19473;54447;52326;42319;13578;2276
8;7;5;12;69767;19920;65084;63014;47661;20174;1932
8;7;5;13;62293;21123;57710;56219;48903;11684;1706
8;7;5;14;54979;20363;50940;49722;45910;7324;1745
8;7;5;15;55200;20314;51069;50139;46337;7265;1598
8;7;5;16;73087;23882;68287;67173;60867;10477;1743
8;7;5;17;103741;29680;97095;96751;85521;16687;1533
8;7;5;18;90385;25875;82761;84084;74152;15255;978
8;7;5;19;57109;17035;51424;52538;48561;8066;482
8;7;5;20;32989;9155;29873;29937;26592;6066;331
8;7;5;21;30688;7744;28753;28417;22302;8110;276
8;7;5;22;20630;5067;19281;19829;16052;4461;117
8;7;5;23;3494;1190;3270;3435;3194;280;20
8;8;6;0;909;383;904;907;876;32;1
8;8;6;1;610;276;605;610;590;16;4
8;8;6;2;249;125;242;249;239;7;3
8;8;6;3;320;144;320;320;315;5;0
8;8;6;4;8419;1837;8333;7839;8173;178;68
8;8;6;5;56748;13146;54104;52171;52943;3269;536
8;8;6;6;110649;28533;102931;101832;91652;17686;1311
8;8;6;7;94013;29067;85360;86830;78352;14157;1504
8;8;6;8;59549;22397;53934;54257;50111;7628;1810
8;8;6;9;47977;19701;44313;42836;39651;6312;2014
8;8;6;10;46240;18430;42954;41431;37228;6953;2059
8;8;6;11;56112;18677;52406;50285;41120;13008;1984
8;8;6;12;68832;19864;64344;61994;48039;19007;1786
8;8;6;13;61313;21224;56756;55466;48469;11392;1452
8;8;6;14;55873;20616;51968;50410;46655;7723;1495
8;8;6;15;58549;21852;54480;53166;49637;7483;1429
8;8;6;16;77889;25111;72991;71966;66374;10019;1496
8;8;6;17;96522;28999;90229;90099;79338;15696;1488
8;8;6;18;85677;26971;78982;79481;70747;13891;1039
8;8;6;19;59699;19000;54333;55045;51011;8090;598
8;8;6;20;36188;11282;32902;33094;29738;6075;375
8;8;6;21;29959;8322;28064;27827;23031;6620;308
8;8;6;22;20165;5381;18933;19270;16458;3557;150
8;8;6;23;4076;1392;3817;4019;3626;421;29
8;9;7;0;1046;462;1030;968;979;58;9
8;9;7;1;805;346;798;805;773;31;1
8;9;7;2;522;252;517;522;497;25;0
8;9;7;3;482;221;479;482;450;30;2
8;9;7;4;4152;1048;4123;3972;4017;103;32
8;9;7;5;28040;7723;26868;25571;26839;940;261
8;9;7;6;60049;19370;56484;54722;54848;4691;510
8;9;7;7;67393;24002;62686;61025;58418;8065;910
8;9;7;8;51373;20644;48096;46246;43770;6368;1235
8;9;7;9;46401;18874;43920;41551;38755;6318;1328
8;9;7;10;46918;18503;44313;42082;38626;6958;1334
8;9;7;11;50101;17909;47275;45007;41154;7784;1163
8;9;7;12;55717;19084;52556;50459;46806;8057;854
8;9;7;13;54166;19462;50998;49245;45983;7362;821
8;9;7;14;52718;19478;49994;47870;44951;6971;796
8;9;7;15;50090;19159;47573;45582;42680;6648;762
8;9;7;16;51277;19223;48825;46495;43941;6442;894
8;9;7;17;50245;18828;47734;45421;42784;6705;756
